1113344095966121985		http://twitter.com/nestldown/status/1113344095966121985	Report: The Department Of Education Has Spent $1 Billion On Charter School Waste And Fraud https://t.co/pd43erpv2W	@nestldown	laura weaver	United States of America	Arizona	Phoenix	Negative	Disgust	Twitter	F					Report: The Department Of Education Has Spent $1 Billion On Charter School Waste And Fraud https://t.co/pd43erpv2W	Tweet		
1113553883450810369		http://twitter.com/Angel89869216/status/1113553883450810369	RT @berrybbaby I ripped these brand new panties not even an hour after putting them on ugh ✨dm me for info on my services✨ #booty #nudes https://t.co/Q1Uz6tnpKw	@Angel89869216	Angel				Negative	Anger	Twitter	M					"RT @berrybbaby I ripped these brand new panties not even an hour after putting them on ugh

✨dm me for info on my services✨
#booty #nudes https://t.co/Q1Uz6tnpKw"	Retweet		
1113289266396848129		http://twitter.com/7GOLDStarz/status/1113289266396848129	RT @IlhanMN It takes women 15 months to earn what men brought home last year. It takes Native women 20 months. It takes black women 21 months. It takes Latina women 23 months. When we disinvest from healthcare, education, housing and labor protections, women suffer. #EqualPayDay	@7GOLDStarz	Feelings...I Barely Have Them	United States of America			Neutral	Joy	Twitter						"RT @IlhanMN It takes women 15 months to earn what men brought home last year.
It takes Native women 20 months.
It takes black women 21 months.
It takes Latina women 23 months.

When we disinvest from healthcare, education, housing and labor protections, women suffer. #EqualPayDay"	Retweet		
1113299816069701632		http://twitter.com/sunflowersungie/status/1113299816069701632	RT @JHSMlCDROP I just saw someone say “the laziest concept pics they have seen” like the boys? Aren’t busting their ass? Doing absolute bits??? Working non stop?? And you’re saying these are lazy? For what?? What makes them lazy??? They’re not hanging from the sky eating grapes??	@sunflowersungie	clé:eevee 🗝				Negative	Disgust	Twitter						RT @JHSMlCDROP I just saw someone say “the laziest concept pics they have seen” like the boys? Aren’t busting their ass? Doing absolute bits??? Working non stop?? And you’re saying these are lazy? For what?? What makes them lazy??? They’re not hanging from the sky eating grapes??	Retweet		
1113466778267598848		http://twitter.com/xodollyy/status/1113466778267598848	RT @JHSMlCDROP The fact BTS have been doing concerts, making music, filming videos for things eg; army pedia, posting twt content, coming on vlive, even going to the Grammys all whilst making a album, doing photo shoots, producing & having to film MVs & other business... they’re so hardworking	@xodollyy	dolly🌹	United States of America	Maryland		Neutral	Neutral	Twitter	F					RT @JHSMlCDROP The fact BTS have been doing concerts, making music, filming videos for things eg; army pedia, posting twt content, coming on vlive, even going to the Grammys all whilst making a album, doing photo shoots, producing & having to film MVs & other business... they’re so hardworking	Retweet		
1113587076937609216		http://twitter.com/wowarielle/status/1113587076937609216	RT @GoddessGodivaxx I love using my body & power of seduction to lure in weak vulnerable men #findom https://t.co/DgWmQDx5is	@wowarielle	✨Princess Arielle✨				Negative	Disgust	Twitter	F					"RT @GoddessGodivaxx I love using my body & power of seduction to lure in weak vulnerable men

#findom https://t.co/DgWmQDx5is"	Retweet		
1113289446710022145		http://twitter.com/black_hawk14334/status/1113289446710022145	RT @kunalkamra88 I've got 99 problems but Arnab ain't one.	@black_hawk14334	Entertainer	Oman	Dhofar	Salalah	Negative	Neutral	Twitter						RT @kunalkamra88 I've got 99 problems but Arnab ain't one.	Retweet		
1113429753044832257		http://twitter.com/mgjones14/status/1113429753044832257	@Jones23Jared @King_Rome2 @Epaschall4 6-36 wasn't no refs	@mgjones14	Miles Jones				Neutral	Sadness	Twitter	M					@Jones23Jared @King_Rome2 @Epaschall4 6-36 wasn't no refs	Reply		
1113475134805954562		http://twitter.com/deanfred/status/1113475134805954562	"RT @OliviaMesser A lot of bad things have happened in Waco, but this shouldn't be ""normal"" for anywhere. The gun battle broke out on a hot and quiet Sunday afternoon at an outdoor shopping mall. I heard about it from a neighbor shopping at Bed Bath & Beyond. https://t.co/OCh9LxcDJA"	@deanfred	Dean Fredriksen	United States of America	Georgia	Atlanta	Neutral	Neutral	Twitter	M					"RT @OliviaMesser A lot of bad things have happened in Waco, but this shouldn't be ""normal"" for anywhere. The gun battle broke out on a hot and quiet Sunday afternoon at an outdoor shopping mall. I heard about it from a neighbor shopping at Bed Bath & Beyond.

https://t.co/OCh9LxcDJA"	Retweet		
1113530990465564678		http://twitter.com/FIPLV/status/1113530990465564678	RT @GI_London1 We were challenged by @ghilondon to post seven #bookcovers without explanation. We love this idea and will focus on our main topics which are important to us at the moment. Day 1: #Europe #EuropeActually Now we challenge @newgermanbooks Books from: https://t.co/Few6OqDpLj https://t.co/nQCvLjQXIJ	@FIPLV	FIPLV				Neutral	Joy	Twitter						"RT @GI_London1 We were challenged by @ghilondon to post seven #bookcovers without explanation. We love this idea and will focus on our main topics which are important to us at the moment.
Day 1: #Europe #EuropeActually
Now we challenge @newgermanbooks
Books from:  https://t.co/Few6OqDpLj https://t.co/nQCvLjQXIJ"	Retweet		
1113472027216814080		http://twitter.com/Filmykidcom/status/1113472027216814080	https://t.co/f7jwp22BJ4 - Son fucking his hot blonde mom Porn Video - https://t.co/HM6SmWDK8b	@Filmykidcom	FilmyKid.com & PornFullFree.com	United States of America			Neutral	Disgust	Twitter						https://t.co/f7jwp22BJ4 - Son fucking his hot blonde mom Porn Video - https://t.co/HM6SmWDK8b	Tweet		
1113454087478099969		http://twitter.com/liam_nolan97/status/1113454087478099969	@Seanoreilly00 Here don’t be starting on me because Cobh is Alcatraz 2.0	@liam_nolan97	LEEM	Republic of Ireland	Dublin	Dublin	Neutral	Unclassified	Twitter						@Seanoreilly00 Here don’t be starting on me because Cobh is Alcatraz 2.0	Reply		
1113273627447787521		http://twitter.com/_slavetothegame/status/1113273627447787521	RT @WuTangClan Peace.	@_slavetothegame	Perc Angle	United States of America			Neutral	Joy	Twitter						RT @WuTangClan Peace.	Retweet		
1113306806023905280		http://twitter.com/dessyxx_/status/1113306806023905280	RT @moooriell first I cry to jhene aiko then I turn on lil Kayla and boss tf up	@dessyxx_	Dessy♓️				Neutral	Neutral	Twitter						RT @moooriell first I cry to jhene aiko then I turn on lil Kayla and boss tf up	Retweet		
1113435886157553669		http://twitter.com/girliesogr00vy/status/1113435886157553669	White people love those ancestry DNA kits just so they can say shit like “Being .037% Ashkenazi Jew explains the deep connection I’ve always felt to Madonna and Jewish mysticism.”	@girliesogr00vy	Alex 🌹 Chilton	United States of America	New York	New York	Positive	Disgust	Twitter	M					White people love those ancestry DNA kits just so they can say shit like “Being .037% Ashkenazi Jew explains the deep connection I’ve always felt to Madonna and Jewish mysticism.”	Tweet		
1113462081666342913		http://twitter.com/KBRadio_Canada/status/1113462081666342913	kings of Leon - Use Somebody 2008 https://t.co/BxGMiiX5yh #kbradiothp #internetradio	@KBRadio_Canada	KB Radio Canada	Canada	Ontario	London	Neutral	Neutral	Twitter						kings of Leon - Use Somebody 2008 https://t.co/BxGMiiX5yh  #kbradiothp #internetradio	Tweet		
1113547032457822209		http://twitter.com/autisticanadian/status/1113547032457822209	RT @fballjones Once bitten, ice shy. #PuckUpAQuote	@autisticanadian	Nickel Perrier 🇨🇦	Canada	Ontario		Neutral	Fear	Twitter	M					RT @fballjones Once bitten, ice shy. #PuckUpAQuote	Retweet		
1113523403523272709		http://twitter.com/Boaga1525/status/1113523403523272709	RT @WorldwideSelG Born for the beach. Cali Exotic drops tomorrow. | via @puma https://t.co/d6uXOE2Lic	@Boaga1525	Marc Selenator💥				Neutral	Joy	Twitter	M					RT @WorldwideSelG Born for the beach. Cali Exotic drops tomorrow. | via @puma https://t.co/d6uXOE2Lic	Retweet		
1113456788093972481		http://twitter.com/GigiEhlers/status/1113456788093972481	Another stop on the #farewelltour! Team went to GA State and faced some great competition finishing the weekend 2-2 and 14-2 overall. katja_ehlers and… https://t.co/WVmxvsDyZc	@GigiEhlers	Gigi Ehlers	United States of America	Georgia	Atlanta	Positive	Neutral	Twitter	M					Another stop on the #farewelltour!  Team went to GA State and faced some great competition finishing the weekend 2-2 and 14-2 overall. katja_ehlers and… https://t.co/WVmxvsDyZc	Tweet		
1113572563269980160		http://twitter.com/MagicValleyComp/status/1113572563269980160	RT @CarpeDonktum Noooooooo Joe, NOT DURING THE APOLOGY! https://t.co/YfOO6uoctr	@MagicValleyComp	Josh White🇺🇸	United States of America	Idaho		Negative	Neutral	Twitter	M					RT @CarpeDonktum Noooooooo Joe, NOT DURING THE APOLOGY! https://t.co/YfOO6uoctr	Retweet		
1113464550110703625		http://twitter.com/elucidwho/status/1113464550110703625	RT @oliverbookingco Hope to see everyone at the @ceschi @FactorMusic @sammusmusic @yomilo @elucidwho @DylanOwenmusic show in BK this Sat at @elsewherespace! https://t.co/7t5sUJerrl	@elucidwho	the best fertilizer is the plantation owners foot	United States of America	New York	New York	Neutral	Neutral	Twitter						RT @oliverbookingco Hope to see everyone at the @ceschi @FactorMusic @sammusmusic @yomilo @elucidwho @DylanOwenmusic show in BK this Sat at @elsewherespace! https://t.co/7t5sUJerrl	Retweet		
1113341974659072001		http://twitter.com/pmevans5/status/1113341974659072001	RT @annispice I hear 14 of the cabinet wanted no deal and 10 didn’t - so as u would expect . @theresa_may went with the minority remainers & now she wants a deal with the anti Semite marxist friend of terrorists-well I am done I hope this government falls as i am passed caring #quislingsall	@pmevans5	small c conservative	United Kingdom	East Wales		Positive	Sadness	Twitter						RT @annispice I hear 14 of the cabinet wanted no deal and 10 didn’t - so as u would expect . @theresa_may went with the minority remainers & now she wants a deal with the anti Semite marxist friend of terrorists-well I am done I hope this government falls as i am passed caring #quislingsall	Retweet		
1113476669371817987		http://twitter.com/hausofkriz/status/1113476669371817987	@icarusjournals I feel guilty...like I’m stealing even though I’m not???	@hausofkriz	elgeesix				Negative	Anger	Twitter						@icarusjournals I feel guilty...like I’m stealing even though I’m not???	Reply		
1113442781224153088		http://twitter.com/EliwoodOfficial/status/1113442781224153088	@SoleilFireEmblm I’m listening :)	@EliwoodOfficial	Eliwood				Positive	Joy	Twitter						@SoleilFireEmblm I’m listening :)	Reply		
1113553043373592576		http://twitter.com/DisabledJobs/status/1113553043373592576	Business Support Manager II at Bank of A https://t.co/z72Cdr1stA	@DisabledJobs	disABLEDperson Inc.	United States of America			Neutral	Neutral	Twitter						Business Support Manager II at Bank of A https://t.co/z72Cdr1stA	Tweet		
1113244488758169602		http://twitter.com/SinnJake/status/1113244488758169602	RT @FarmBoySD Wipes finger off. Touch ID: 🤨 Scrubs finger. Touch ID: 😑 Scrubs finger with toothbrush. Touch ID: Please enter passcode Baseball hat pulled down, dark sunglasses on, beard longer than normal. Face ID: HELL YEAH BROTHER	@SinnJake	Jake	United States of America	Kentucky		Neutral	Disgust	Twitter	M					"RT @FarmBoySD Wipes finger off.

Touch ID: 🤨

Scrubs finger.

Touch ID: 😑

Scrubs finger with toothbrush.

Touch ID: Please enter passcode

Baseball hat pulled down, dark sunglasses on, beard longer than normal.

Face ID: HELL YEAH BROTHER"	Retweet		
1113339751740989441		http://twitter.com/Brian86167255/status/1113339751740989441	@piersmorgan are you serious 😮where does this shit end? #fuckedupworld	@Brian86167255	.				Negative	Unclassified	Twitter						@piersmorgan are you serious 😮where does this shit end? #fuckedupworld	Tweet		
1113492250154008576		http://twitter.com/alanvalenxia/status/1113492250154008576	@yetzabellr_ you when you move to LA	@alanvalenxia	alan	United States of America	Arizona		Neutral	Unclassified	Twitter	M					@yetzabellr_ you when you move to LA	Tweet		
1113299391136370688		http://twitter.com/RagsToCoins/status/1113299391136370688	Sorry for placing that really big $BTC order last night. Did think it would rek ppls shorts. My paycheck came in and I wanted to get some #crypto https://t.co/ucZPPofJ3r	@RagsToCoins	Rags To Coins	United States of America	California	San Francisco	Neutral	Neutral	Twitter						Sorry for placing that really big $BTC order last night. Did think it would rek ppls shorts. My paycheck came in and I wanted to get some #crypto https://t.co/ucZPPofJ3r	Tweet		
1113264279753351169		http://twitter.com/kallmibac/status/1113264279753351169	when ur whole family eats without u 😗	@kallmibac	kaka	United States of America	Nevada	Las Vegas	Neutral	Joy	Twitter						when ur whole family eats without u 😗	Tweet		
1113241927972020225		http://twitter.com/deochsuas/status/1113241927972020225	RT @Yoshidabogon context free version of the drawing from yesterday https://t.co/xpkz7t5p94	@deochsuas	stáin	Republic of Ireland	Kilkenny	Waterford	Neutral	Neutral	Twitter						RT @Yoshidabogon context free version of the drawing from yesterday https://t.co/xpkz7t5p94	Retweet		
1113321052065525763		http://twitter.com/hotxander01/status/1113321052065525763	RT @sherrypie18 Love truth, and pardon error.– Voltaire #ALDUBNationWalangKatulad ❤	@hotxander01	-xanrel™				Positive	Joy	Twitter						RT @sherrypie18 Love truth, and pardon error.– Voltaire  #ALDUBNationWalangKatulad ❤	Retweet		
1113500218807525377		http://twitter.com/decentbharat/status/1113500218807525377	@KarunaGopal1 @RajniGoswami8 Those who are clapping on her talk they too reread history removing left goggles.	@decentbharat	Bharat Singh				Positive	Sadness	Twitter						@KarunaGopal1 @RajniGoswami8 Those who are clapping on her talk they too reread history removing left goggles.	Reply		
1113435787570192384		http://twitter.com/TheBestMaknae_/status/1113435787570192384	RT @relatehugots Happy, but can't wait for happier.	@TheBestMaknae_	kiezha				Positive	Joy	Twitter						RT @relatehugots Happy, but can't wait for happier.	Retweet		
1113446183156867072		http://twitter.com/GANG_STAR_555/status/1113446183156867072	RT @DesiLeaked Desi Young Couple 1/3 https://t.co/yRgqtR51tI	@GANG_STAR_555	HI				Neutral	Neutral	Twitter						RT @DesiLeaked Desi Young Couple 1/3 https://t.co/yRgqtR51tI	Retweet		
1113570056506695680		http://twitter.com/Triadz_Joel/status/1113570056506695680	RT @iheartmindy Now do it in airtight plastic..... https://t.co/XTkHS2hMgf	@Triadz_Joel	Murray 🐧	United Kingdom	East Midlands		Neutral	Neutral	Twitter	M					RT @iheartmindy Now do it in airtight plastic..... https://t.co/XTkHS2hMgf	Retweet		
1113230264375939073		http://twitter.com/Dominiquelilia/status/1113230264375939073	i love the people around me, been solid for some years now♥️	@Dominiquelilia	Lilia🦋				Positive	Joy	Twitter						i love the people around me, been solid for some years now♥️	Tweet		
1113250878255968256		http://twitter.com/hahabetina/status/1113250878255968256	pass it on	@hahabetina	robertA				Neutral	Unclassified	Twitter	F					pass it on	Tweet		
1113418549941428224		http://twitter.com/thethreepoints/status/1113418549941428224	🗣 “There were racist jeers after the goal, Blaise heard it and was angered. But I think the blame is 50-50. - Leonardo Bonucci on Moise Kean being racially abused tonight. 🤯 https://t.co/j1J28htakB	@thethreepoints	3Points				Negative	Disgust	Twitter						"🗣 “There were racist jeers after the goal, Blaise heard it and was angered. But I think the blame is 50-50.

- Leonardo Bonucci on Moise Kean being racially abused tonight. 🤯 https://t.co/j1J28htakB"	Tweet		
1113473144596115461		http://twitter.com/littleletters/status/1113473144596115461	@TomStork_ milburn was a tragic figure, and sadly all too easy to imagine him doing exactly that.	@littleletters	littleletters				Negative	Sadness	Twitter						@TomStork_ milburn was a tragic figure, and sadly all too easy to imagine him doing exactly that.	Reply		
1113492896416718849		http://twitter.com/twistedkit_/status/1113492896416718849	RT @_Tvilin 'Sleeping boys'-bakusquad It's FINALLY done ! I'm so happy with how it turned out! 😭🧡 https://t.co/NHykUuVFXc	@twistedkit_	queen of mourning				Positive	Joy	Twitter	F					"RT @_Tvilin 'Sleeping boys'-bakusquad 
It's FINALLY done ! I'm so happy with how it turned out! 😭🧡 https://t.co/NHykUuVFXc"	Retweet		
1113342037032615937		http://twitter.com/Alicedrinktea/status/1113342037032615937	RT @wormofcan very underrated seri from this episode https://t.co/eOjrBqPV2W	@Alicedrinktea	Alicethemadwoman				Positive	Neutral	Twitter						RT @wormofcan very underrated seri from this episode https://t.co/eOjrBqPV2W	Retweet		
1113429571372711937		http://twitter.com/JimmyJones0987/status/1113429571372711937	RT @laceycoffeegirl I squirted in my mods living room and sold his towel. 🙈 @chaturbate @Lovense @CamModelToys https://t.co/KVnFJRIxnt	@JimmyJones0987	Jimmy				Neutral	Neutral	Twitter	M					RT @laceycoffeegirl I squirted in my mods living room and sold his towel. 🙈 @chaturbate @Lovense @CamModelToys https://t.co/KVnFJRIxnt	Retweet		
1113481087081242629		http://twitter.com/NahilaHxq/status/1113481087081242629	RT @GossipRoomOff Maddy a tout dit 💪🏼 https://t.co/fyrMN9d5aV	@NahilaHxq	NAHILA	France	Île-de-France	Paris	Neutral	Neutral	Twitter						RT @GossipRoomOff Maddy a tout dit 💪🏼 https://t.co/fyrMN9d5aV	Retweet		
1113263025748959232		http://twitter.com/janadegrand/status/1113263025748959232	Congratulations Madame Mayor, #LoriLightfoot.	@janadegrand	Jana DeGrand	United States of America	Texas		Positive	Joy	Twitter	F					Congratulations Madame Mayor, #LoriLightfoot.	Tweet		
1113529156413718528		http://twitter.com/mnyymonii/status/1113529156413718528	RT @NunButLaughs2 His grandmother kissed him on the lips and this was his reaction ☠️🤣 https://t.co/XlHbUHMWBc	@mnyymonii	$hmoneymonica	United States of America	Arizona	Phoenix	Neutral	Disgust	Twitter						RT @NunButLaughs2 His grandmother kissed him on the lips and this was his reaction ☠️🤣 https://t.co/XlHbUHMWBc	Retweet		
1113481167242559488		http://twitter.com/VSYKN/status/1113481167242559488	Oh. My. Tien.	@VSYKN	PENDATANG				Neutral	Unclassified	Twitter						Oh. My. Tien.	Tweet		
1113411042825003008		http://twitter.com/mrchukwumaz/status/1113411042825003008	Have you heard ‘Off The Radio 04 - Scamming Neverland’ by @OffTheRadioPod on #SoundCloud? #np https://t.co/hj8xatghgd	@mrchukwumaz	#PaPaChetanna 🇳🇬🇨🇦	Nigeria			Neutral	Joy	Twitter						Have you heard ‘Off The Radio 04 - Scamming Neverland’ by @OffTheRadioPod on #SoundCloud? #np https://t.co/hj8xatghgd	Tweet		
1113489919274561542		http://twitter.com/justletmecryy/status/1113489919274561542	i've never been in love and that makes me really sad tbh	@justletmecryy	𝕜𝕚𝕖𝕣𝕒 misses panic!				Negative	Sadness	Twitter						i've never been in love and that makes me really sad tbh	Tweet		
1113468552877674496		http://twitter.com/toprettycoco/status/1113468552877674496	RT @OkigboV2 Swimming? Fam in the back fighting for his life. https://t.co/kcGkecy8VO	@toprettycoco	💕				Neutral	Joy	Twitter						RT @OkigboV2 Swimming? Fam in the back fighting for his life. https://t.co/kcGkecy8VO	Retweet		
1113464289598115842		http://twitter.com/bambi100/status/1113464289598115842	Easy decision. Thanks @SteveScalise - only Dems who think this is controversial are those who are afraid to speak up. now we can see where they stand!	@bambi100	Bambi Francisco				Positive	Fear	Twitter						Easy decision. Thanks @SteveScalise - only Dems who think this is controversial are those who are afraid to speak up. now we can see where they stand!	Tweet		
1113408002042650624		http://twitter.com/NaveenTee/status/1113408002042650624	RT @Dheena_shankar #ThalaBirthdayCountdownTags March 31 - #1MonToEmperorTHALABDay - 46K Tweets 🔥🔥🔥 April 01 -#29DToRealLifeHeroTHALABDay - 34K Tweets 🔥🔥🔥🔥 April 02 - Tag Cancelled Due To Mahendran Sir Death .... April 03 - TAG LOADING ...... Time - 07.00 PM ⚡⚡⚡⚡⚡ https://t.co/oIbxej14Qp	@NaveenTee	Naveen				Neutral	Neutral	Twitter	M					"RT @Dheena_shankar #ThalaBirthdayCountdownTags 

March 31 - #1MonToEmperorTHALABDay - 46K Tweets 🔥🔥🔥

April 01 -#29DToRealLifeHeroTHALABDay - 34K Tweets 🔥🔥🔥🔥

April 02 - Tag Cancelled Due To Mahendran Sir Death ....

April 03 - TAG LOADING ......

Time - 07.00 PM ⚡⚡⚡⚡⚡ https://t.co/oIbxej14Qp"	Retweet		
1113372263657627648		http://twitter.com/sanjayparmar83/status/1113372263657627648	yesterday 3porkiatan army personnel were killed by India arm forces by Indian arm forces in poonch sector @LOC..but it wasbt in the news.. #braveindianarmy #jaihind	@sanjayparmar83	sanjay parmar	India	Maharashtra	Mumbai	Neutral	Sadness	Twitter	M					"yesterday 3porkiatan army personnel were killed by India arm forces by Indian arm forces in poonch sector @LOC..but it wasbt in the news.. 
#braveindianarmy
#jaihind"	Tweet		
1113499221506777088		http://twitter.com/lvlybbg/status/1113499221506777088	RT @millionairevic it’ll always be (and i can’t stress this enough) fck them kids but this one https://t.co/SmFZ8thftN	@lvlybbg	aria	United States of America			Negative	Fear	Twitter	F					RT @millionairevic it’ll always be (and i can’t stress this enough) fck them kids but this one https://t.co/SmFZ8thftN	Retweet		
1113402847213826048		http://twitter.com/asmith1820/status/1113402847213826048	RT @annanicolemyers 16 year old me: stays up until 4am when school starts at 7am 23 year old me: https://t.co/cH5TkINebh	@asmith1820	aubrie	United States of America			Neutral	Joy	Twitter	F					"RT @annanicolemyers 16 year old me: stays up until 4am when school starts at 7am

23 year old me: https://t.co/cH5TkINebh"	Retweet		
1113244729993572352		http://twitter.com/KingSteevo_/status/1113244729993572352	This sound like my coworker 🤦🏾‍♂️😂😂	@KingSteevo_	²ひ	United States of America	Georgia	Atlanta	Positive	Disgust	Twitter						This sound like my coworker 🤦🏾‍♂️😂😂	Tweet		
1113407847537082368		http://twitter.com/immeeeem/status/1113407847537082368	RT @jaehsparks Jae’s parents cheering him on when he was a contestant on kpop star, and now at the sold out encore concert to celebrate his band’s sold out world tour. https://t.co/qeQSTAyVOr	@immeeeem	Shadow	Thailand	Central	Bangkok	Neutral	Sadness	Twitter						RT @jaehsparks Jae’s parents cheering him on when he was a contestant on kpop star, and now at the sold out encore concert to celebrate his band’s sold out world tour. https://t.co/qeQSTAyVOr	Retweet		
1113507800162930688		http://twitter.com/Barnzie614/status/1113507800162930688	@Alyssa_Milano @DominicLariccia Georgia law has nothing to do with your uterus. You live in California!	@Barnzie614	Jim Barnes				Positive	Sadness	Twitter	M					@Alyssa_Milano @DominicLariccia Georgia law has nothing to do with your uterus.  You live in California!	Reply		
1113504525556637698		http://twitter.com/ladoodle_pwalla/status/1113504525556637698	RT @HWarlow I’m fascinated by the neatness and colours of this interesting work by Philip Lyons also from Gallery Nine Bath. Dereliction happening so neatly. I love it. https://t.co/YH3SOkPe9A	@ladoodle_pwalla	1 Tough Ol'Broad				Positive	Joy	Twitter						RT @HWarlow I’m fascinated by  the neatness and colours of this interesting work by Philip Lyons also from Gallery Nine Bath.  Dereliction happening so neatly.  I love it. https://t.co/YH3SOkPe9A	Retweet		
1113480623207751680		http://twitter.com/LevelSportsVids/status/1113480623207751680	Maimu Kobayashi vs Hartnell Double 4th inning 2-2 count https://t.co/Gy2uaqoIDT	@LevelSportsVids	Level	United States of America	California	Sacramento	Neutral	Neutral	Twitter						"Maimu Kobayashi vs Hartnell
Double
4th inning 2-2 count https://t.co/Gy2uaqoIDT"	Tweet		
1113504489712029697		http://twitter.com/NUKED_TV_/status/1113504489712029697	You can't put a number on love	@NUKED_TV_	Sir Edward Blair Vladimir III	United States of America	Texas	Dallas	Positive	Joy	Twitter	M					You can't put a number on love	Tweet		
